Latitude,Longitude
41.829614746,-87.622652971
41.829651528,-87.614451899
41.829651528,-87.614451899
41.829868313,-87.613135895
41.829871592,-87.612783614
41.830080191,-87.617177006
41.830093485,-87.619312348
41.830109681,-87.610058377
41.830132402,-87.639999033
41.830251024,-87.686681487
41.830276758,-87.685404331
41.830397479,-87.620538167
41.830474313,-87.620537314
41.830597117,-87.621754145
41.830606764,-87.619328659
41.830697249,-87.614476891
41.830697755,-87.650079737
41.830799067,-87.607973812
41.830821136,-87.607991909
41.831174215,-87.685905313
41.831181589,-87.678973942
41.831319567,-87.704661325
41.831353733,-87.671182257
41.831591357,-87.652216784
41.832201345,-87.61935497
41.833056345,-87.681461048
41.833177595,-87.671471689
41.833953446,-87.665647616
41.83398041,-87.640089605
41.834212796,-87.716955092
41.8342776,-87.729151803
41.835100625,-87.722359117
41.835615584,-87.650097154
41.835615824,-87.650137516
41.835872212,-87.729188179
41.83607872,-87.657409354
41.836161184,-87.704793754
41.836302897,-87.721896322
41.836428389,-87.72433908
41.83670752,-87.65840454
41.837181118,-87.613468578
41.837206494,-87.649507769
41.837566298,-87.647258109
41.837605816,-87.724364613
41.837622327,-87.731663422
41.837682762,-87.728018874
41.837755788,-87.734095166
41.837765041,-87.731665755
41.837789446,-87.720707876
41.837819069,-87.726806596
41.837836381,-87.724373437
41.837851998,-87.726806285
41.837851998,-87.726806285
41.837866301,-87.720710813
41.837880307,-87.72437669
41.837883555,-87.712171304
41.837943156,-87.72071375
41.838016406,-87.713395694
41.838037246,-87.712173487
41.838048222,-87.712173381
41.838092148,-87.712176626
41.838107012,-87.67541719
41.838217196,-87.63324394
41.838261649,-87.708516295
41.838678033,-87.728369128
41.838688195,-87.727693803
41.838704173,-87.726042275
41.838735093,-87.723590603
41.838756724,-87.722496819
41.838800367,-87.719872545
41.838814549,-87.623263115
41.838861426,-87.656480987
41.838952891,-87.641434108
41.839310125,-87.662799249
41.839585654,-87.732936793
41.839614953,-87.731718152
41.839614953,-87.731718152
41.839614953,-87.731718152
41.839655954,-87.735365532
41.839658924,-87.728073647
41.839732097,-87.726858258
41.839804007,-87.627964177
41.839804067,-87.720769396
41.839897495,-87.735374292
41.839944326,-87.731729746
41.839944326,-87.731729746
41.839944326,-87.731729746
41.839955532,-87.706121788
41.840004526,-87.708565397
41.840020892,-87.720774668
41.840195509,-87.707352501
41.840255453,-87.709796014
41.840280577,-87.707351672
41.84032682,-87.709798991
41.840514398,-87.728454587
41.840782151,-87.651796379
41.840827231,-87.707955539
41.841103444,-87.626852618
41.841272018,-87.681344639
41.841327638,-87.731768167
41.841350479,-87.626860911
41.841350479,-87.626860911
41.841605786,-87.729339762
41.841616765,-87.647706607
41.841757234,-87.707395998
41.8417588,-87.706173906
41.8417588,-87.706173906
41.841795224,-87.709839783
41.841830676,-87.651370553
41.841855999,-87.628741678
41.841873794,-87.724485623
41.84194404,-87.71350458
41.84194404,-87.71350458
41.842002544,-87.720829166
41.842323998,-87.661505328
41.842635808,-87.708983864
41.842650226,-87.708102936
41.842709067,-87.626890005
41.842709067,-87.626890005
41.842709067,-87.626890005
41.843003119,-87.663135029
41.843178397,-87.701315668
41.843199549,-87.728172398
41.843287513,-87.654551639
41.843312078,-87.728175008
41.843422232,-87.718430128
41.843464822,-87.730606778
41.843484949,-87.7318287
41.843515552,-87.718432905
41.84355397,-87.718432537
41.843585868,-87.711106901
41.843651461,-87.730612367
41.843656863,-87.734267647
41.843688081,-87.728182475
41.843709107,-87.730615496
41.843823254,-87.722096308
41.843826272,-87.709893465
41.843892459,-87.622098627
41.843922218,-87.6269207
41.844067158,-87.737702642
41.844112707,-87.628445336
41.844198084,-87.728621744
41.844206297,-87.728096851
41.844241543,-87.725417387
41.844293415,-87.721233042
41.844342775,-87.717632254
41.844537371,-87.703416247
41.84474022,-87.729431395
41.845066011,-87.731898303
41.845161432,-87.725004968
41.845359957,-87.718481306
41.845389113,-87.71115549
41.845403158,-87.700167049
41.845477888,-87.726205768
41.84547885,-87.731079671
41.84547885,-87.731079671
41.845498492,-87.723361233
41.845734406,-87.713603791
41.845748023,-87.707511245
41.845762946,-87.714825668
41.845770099,-87.713607116
41.846003035,-87.730039774
41.846113269,-87.722856253
41.846141487,-87.70018913
41.84621638,-87.715452568
41.846220209,-87.715144238
41.846268233,-87.709308223
41.846304142,-87.706830516
41.846370915,-87.701985248
41.846434616,-87.696622508
41.846434616,-87.696622508
41.846441684,-87.695917766
41.846455512,-87.694948704
41.846470434,-87.648010791
41.84650775,-87.691028442
41.846547494,-87.737609902
41.846547494,-87.737609902
41.846547494,-87.737609902
41.846547494,-87.737609902
41.846557565,-87.652047049
41.84691915,-87.729950423
41.846966086,-87.682263099
41.846991348,-87.719750256
41.847044728,-87.714864705
41.847126693,-87.691293846
41.847128186,-87.691069949
41.847252098,-87.719758775
41.847290068,-87.709991964
41.847302735,-87.714873231
41.847398722,-87.708776065
41.847440024,-87.69532062
41.84745149,-87.712434768
41.84746555,-87.728440495
41.847472833,-87.708779015
41.847505056,-87.705126824
41.847516848,-87.724644992
41.84752269,-87.706345167
41.847554154,-87.713659632
41.847561294,-87.712441046
41.847696119,-87.691537729
41.847898532,-87.725206593
41.847907797,-87.733754526
41.848039534,-87.71410272
41.848054237,-87.712759263
41.84809924,-87.626962834
41.848179387,-87.701985818
41.848213234,-87.675739399
41.848287389,-87.693730312
41.848288886,-87.693506411
41.848289029,-87.693532101
41.848289173,-87.693557792
41.848312173,-87.69177748
41.848549403,-87.626979903
41.848848115,-87.692906249
41.848888074,-87.713698143
41.849026169,-87.721026433
41.849193844,-87.693882777
41.849223127,-87.641635424
41.849227593,-87.691078312
41.849263478,-87.699016873
41.849360377,-87.68200759
41.849362335,-87.710056264
41.849401927,-87.702729887
41.849546197,-87.701517256
41.84992966,-87.706894241
41.849993569,-87.702026705
41.85005345,-87.697460171
41.850134482,-87.675785789
41.85014407,-87.627021086
41.85014407,-87.627021086
41.850330711,-87.627026373
41.850350125,-87.676543351
41.850359857,-87.623741058
41.850424032,-87.627029017
41.850424032,-87.627029017
41.850424032,-87.627029017
41.850436084,-87.733385899
41.850459681,-87.722246016
41.850459681,-87.722246016
41.850459681,-87.722246016
41.850517353,-87.627031661
41.850759574,-87.731224671
41.850759574,-87.731224671
41.85081924,-87.722257276
41.850835064,-87.683156152
41.850922712,-87.680707093
41.850954446,-87.731230184
41.850960625,-87.633093989
41.850976869,-87.696217762
41.850977613,-87.721077561
41.851074338,-87.706449961
41.851260978,-87.70645548
41.851270366,-87.707673975
41.851431857,-87.732260776
41.851439898,-87.632934603
41.851442887,-87.731746808
41.851442887,-87.731746808
41.851469937,-87.73010219
41.851578719,-87.680729788
41.851578719,-87.680729788
41.851602571,-87.720425599
41.851602571,-87.720425599
41.851668507,-87.714298959
41.851670717,-87.714199835
41.851731811,-87.708253083
41.851851308,-87.699512514
41.851869521,-87.697842267
41.851921509,-87.693859281
41.851925955,-87.693672042
41.851926057,-87.693690393
41.851951229,-87.691807185
41.851958307,-87.627067195
41.852019321,-87.670928787
41.852022697,-87.734519936
41.852029655,-87.686219922
41.852051628,-87.627069839
41.852051628,-87.627069839
41.852089006,-87.623784345
41.852196515,-87.724776811
41.852254902,-87.670379452
41.852449912,-87.659094296
41.852469289,-87.699109998
41.852504465,-87.730613683
41.85250485,-87.73068709
41.85250485,-87.73068709
41.852534107,-87.728422105
41.852576386,-87.725514655
41.852592882,-87.711170104
41.852675169,-87.716249313
41.852678917,-87.712362191
41.8526865,-87.720415251
41.852741028,-87.71624868
41.852766136,-87.694243614
41.852772149,-87.675861549
41.852793186,-87.716251849
41.852897515,-87.710161425
41.852919639,-87.670963544
41.852934738,-87.663629657
41.853145617,-87.672080729
41.853186533,-87.669184243
41.853227802,-87.634063979
41.853391729,-87.670977026
41.853455918,-87.727851822
41.853479119,-87.726008976
41.853505832,-87.695498927
41.853685389,-87.670981337
41.853722996,-87.697544955
41.85372763,-87.697390745
41.853751811,-87.638562073
41.853853291,-87.625519384
41.85390675,-87.681855019
41.854096462,-87.669457466
41.85410952,-87.724824748
41.85420142,-87.647619935
41.854293599,-87.733210366
41.854302497,-87.713697274
41.85432596,-87.647335967
41.854342414,-87.717547369
41.854396886,-87.725713985
41.854590973,-87.710207387
41.854658624,-87.732168163
41.854660606,-87.712423776
41.854680865,-87.706554228
41.854712517,-87.734604965
41.85471497,-87.707776218
41.85472273,-87.710213449
41.854752959,-87.711233594
41.854761191,-87.711233515
41.854872286,-87.657556548
41.854888289,-87.705340888
41.854899722,-87.654762896
41.854914328,-87.733311013
41.854931054,-87.704129154
41.854952155,-87.674132369
41.854982483,-87.727995263
41.855001925,-87.726479097
41.855013048,-87.722881745
41.855017104,-87.668735838
41.855019198,-87.711242026
41.855034296,-87.667439919
41.85514067,-87.66214205
41.855167994,-87.625552607
41.855390852,-87.678382179
41.855501258,-87.699527867
41.855539054,-87.678384337
41.855574302,-87.71189003
41.855675323,-87.67104156
41.855725091,-87.727268803
41.855768749,-87.658802489
41.855769424,-87.661258179
41.855779726,-87.658802374
41.855796887,-87.661261562
41.855797493,-87.679431521
41.85581282,-87.723622964
41.855906242,-87.727274434
41.856031917,-87.716345521
41.856033126,-87.717593553
41.856048975,-87.727280428
41.856056614,-87.716345284
41.856095633,-87.71390755
41.856095633,-87.71390755
41.856218005,-87.627167159
41.856316491,-87.695595805
41.856394683,-87.69435799
41.856402776,-87.642659284
41.856506974,-87.671066016
41.856554427,-87.661282997
41.856554427,-87.661282997
41.856600977,-87.705390206
41.856651049,-87.663730374
41.856654317,-87.684378305
41.856732269,-87.694365642
41.856737875,-87.645452791
41.85683081,-87.669642091
41.856982044,-87.694374168
41.857044461,-87.649920503
41.857130937,-87.651542065
41.857178186,-87.666129235
41.857182254,-87.711856109
41.857182254,-87.711856109
41.857401577,-87.694806816
41.857650185,-87.677081685
41.857651298,-87.710295145
41.857683731,-87.674313553
41.857775217,-87.667338068
41.857852805,-87.651563764
41.85786662,-87.661827222
41.857900215,-87.6447906
41.858003291,-87.652876321
41.858003291,-87.652876321
41.858091628,-87.717650894
41.858171698,-87.715186993
41.85817629,-87.727377809
41.85818581,-87.722440438
41.858192755,-87.727377654
41.858233936,-87.727380936
41.858265918,-87.726161913
41.858265918,-87.726161913
41.858293378,-87.726165324
41.858293737,-87.720035006
41.858333169,-87.71765959
41.858335488,-87.727383648
41.858347639,-87.695667396
41.85841763,-87.713973243
41.858422352,-87.668671214
41.858426303,-87.661333144
41.858443981,-87.712754265
41.858459889,-87.71519523
41.858502718,-87.713976093
41.858811175,-87.729122824
41.858829377,-87.727889237
41.858842368,-87.726710763
41.858846848,-87.726519835
41.858994084,-87.713494136
41.859047012,-87.708574633
41.859063312,-87.707032701
41.859316712,-87.689336473
41.859378737,-87.661363552
41.85943364,-87.661366648
41.859653076,-87.641930506
41.859771107,-87.705484004
41.859809525,-87.705483628
41.859830057,-87.712795927
41.859836913,-87.70296877
41.859845219,-87.70548695
41.859853548,-87.717670703
41.859880892,-87.705486601
41.859926121,-87.71279867
41.859958895,-87.70670459
41.859993621,-87.711579264
41.860026059,-87.723773831
41.86002982,-87.715235175
41.860043514,-87.709141272
41.86010116,-87.709144383
41.86010116,-87.709144383
41.860124203,-87.716456693
41.860151302,-87.694309579
41.860198373,-87.710369536
41.8602114,-87.718900712
41.860232898,-87.709146772
41.860232898,-87.709146772
41.860260107,-87.721341433
41.86029057,-87.715243677
41.860300917,-87.717681095
41.860304719,-87.718903489
41.860304719,-87.718903489
41.860320126,-87.717680911
41.860345472,-87.715246819
41.860370591,-87.706715255
41.860412908,-87.707933603
41.860517626,-87.705498727
41.860577494,-87.733122246
41.860650355,-87.728180422
41.8606726,-87.726675109
41.860731658,-87.721770113
41.861103162,-87.691286207
41.861105328,-87.649814857
41.861239542,-87.621759581
41.861440662,-87.736036312
41.861509305,-87.728700952
41.861553084,-87.660110993
41.861553084,-87.660110993
41.861559271,-87.65976218
41.861559271,-87.65976218
41.861673037,-87.727484295
41.861751313,-87.712847101
41.86187256,-87.716505967
41.86188416,-87.714071948
41.861925557,-87.629321673
41.861925557,-87.629321673
41.861991752,-87.711636999
41.861991752,-87.711636999
41.862009675,-87.726273338
41.862090825,-87.721397398
41.862208339,-87.705544596
41.862224347,-87.658991618
41.862420869,-87.713347237
41.862444646,-87.72033308
41.862491347,-87.707116723
41.862542217,-87.723195599
41.862865389,-87.691360355
41.862895938,-87.711374933
41.862896077,-87.71140063
41.862898145,-87.711275792
41.862916308,-87.709564878
41.862928711,-87.708312909
41.862929211,-87.708404682
41.862929749,-87.659013575
41.862986112,-87.703749155
41.86299009,-87.703473782
41.863318307,-87.664923682
41.863356398,-87.715335298
41.86339496,-87.732427749
41.8634377,-87.723873589
41.863459158,-87.652462374
41.863461379,-87.652374244
41.863466868,-87.651911622
41.863489218,-87.733660371
41.863585727,-87.69455439
41.863588895,-87.703075093
41.863656629,-87.733662478
41.863690977,-87.721444549
41.863729819,-87.732439298
41.863766413,-87.716564859
41.863810959,-87.723881057
41.863832272,-87.716564226
41.863842903,-87.722661927
41.863916253,-87.709250452
41.863967228,-87.659039385
41.863995852,-87.709253349
41.864009019,-87.661487615
41.864062245,-87.720049633
41.864063293,-87.659042047
41.864089641,-87.706822118
41.864096311,-87.714124026
41.864170798,-87.705602493
41.864185211,-87.683523865
41.864186063,-87.70437984
41.864197247,-87.665057703
41.86422646,-87.71535996
41.86427091,-87.660284397
41.864272772,-87.660133858
41.864274634,-87.65998332
41.864276646,-87.659858479
41.864276797,-87.659884176
41.864276948,-87.659909872
41.864278228,-87.659660218
41.864278228,-87.659660218
41.864278508,-87.659707941
41.864337788,-87.725421626
41.864358624,-87.650966
41.864532095,-87.686637202
41.864552974,-87.707243454
41.864688766,-87.652493383
41.864690444,-87.652313476
41.864744605,-87.661509284
41.864885246,-87.658816808
41.864931246,-87.661514673
41.865108577,-87.73370765
41.865132942,-87.662687356
41.865132942,-87.662687356
41.865132942,-87.662687356
41.865132942,-87.662687356
41.865146994,-87.733707291
41.865154549,-87.713930253
41.865189021,-87.711169147
41.865189511,-87.660160954
41.865193536,-87.659911267
41.865194117,-87.660010385
41.865195413,-87.728809401
41.865206351,-87.686002625
41.865232897,-87.727590195
41.865284723,-87.625782459
41.865363538,-87.654758725
41.865400546,-87.71783042
41.865409818,-87.706856955
41.865417011,-87.717830262
41.865517528,-87.733718513
41.865562351,-87.703136478
41.86556965,-87.730046763
41.865622639,-87.727601201
41.865623291,-87.763106027
41.865639864,-87.725148631
41.865819053,-87.645069093
41.865919165,-87.703147659
41.866095296,-87.660191836
41.86609917,-87.659916448
41.866099299,-87.659938475
41.86610116,-87.659787932
41.866125125,-87.657794171
41.866126984,-87.657643628
41.866184642,-87.724379838
41.866217891,-87.721857339
41.866235446,-87.720517147
41.86630331,-87.714238568
41.866303706,-87.71431199
41.866399599,-87.706190128
41.866449708,-87.701314136
41.866487235,-87.697671823
41.866491165,-87.770477667
41.8665066,-87.696214119
41.866602715,-87.686895354
41.866689176,-87.722752323
41.866792739,-87.715434371
41.866899854,-87.71954524
41.867031731,-87.728887556
41.867097749,-87.723725015
41.867099694,-87.723574471
41.867163535,-87.718562466
41.867532404,-87.685325655
41.867594705,-87.720162727
41.86763922,-87.702040367
41.867809872,-87.697159411
41.867819248,-87.68606805
41.868165405,-87.62743954
41.868219921,-87.664046556
41.868230139,-87.774229289
41.868418485,-87.687218504
41.869051962,-87.72845365
41.869068563,-87.744853925
41.869324647,-87.747707988
41.869324965,-87.7477704
41.869331484,-87.687069794
41.869501863,-87.719630494
41.869546445,-87.722846293
41.869559474,-87.725302397
41.869561403,-87.743564382
41.869786389,-87.774281815
41.869791259,-87.684898977
41.869824468,-87.724040559
41.869826277,-87.723864309
41.86983381,-87.700895293
41.86990155,-87.718422415
41.869904019,-87.71837099
41.869959435,-87.730897667
41.870011931,-87.726274733
41.87006313,-87.660131851
41.87006313,-87.660131851
41.870064953,-87.704006463
41.870113358,-87.699335813
41.870117326,-87.69906041
41.870140733,-87.697338234
41.870228606,-87.7479237
41.87025207,-87.746069362
41.870254232,-87.745955525
41.87028684,-87.725328548
41.870357242,-87.653226285
41.870450855,-87.717994923
41.870541299,-87.727782402
41.870551383,-87.730220215
41.870605139,-87.715551862
41.870739112,-87.723675732
41.870761846,-87.696017659
41.870767777,-87.72132566
41.870770078,-87.696017577
41.870824869,-87.718655889
41.870824869,-87.718655889
41.870831162,-87.716247283
41.87085488,-87.686154916
41.870867827,-87.713882442
41.870929599,-87.72596131
41.870969673,-87.737805425
41.870974016,-87.704137066
41.870997761,-87.701963262
41.871020381,-87.736472172
41.871023358,-87.699635233
41.871042334,-87.736471968
41.87104407,-87.755593531
41.871046903,-87.683711383
41.871058927,-87.696638876
41.871075686,-87.694714804
41.871075686,-87.694714804
41.871313372,-87.725362879
41.871366222,-87.722909752
41.871521869,-87.715579751
41.871541549,-87.735898224
41.871563129,-87.698488032
41.871646346,-87.723982869
41.871650509,-87.72373316
41.871706,-87.696041325
41.871727721,-87.718654582
41.871729291,-87.716899535
41.871773806,-87.714461153
41.87178962,-87.633564301
41.871817285,-87.654635394
41.871957714,-87.697389983
41.871976801,-87.727831271
41.87203284,-87.6896935
41.872040755,-87.719716357
41.872059817,-87.687167147
41.872089887,-87.68374121
41.872189448,-87.713168398
41.872216579,-87.732730653
41.872362366,-87.713174069
41.87245568,-87.73384827
41.872586081,-87.72162775
41.872592025,-87.721198108
41.87267863,-87.714316573
41.872682099,-87.713942029
41.872817949,-87.70209956
41.872830086,-87.742550324
41.872840521,-87.699720091
41.872866052,-87.697388322
41.872868978,-87.661747319
41.872966504,-87.687359957
41.873069563,-87.748051988
41.873119908,-87.745551103
41.873185004,-87.743795434
41.873219626,-87.675868666
41.873237942,-87.740751105
41.873292286,-87.719744775
41.873295038,-87.715650798
41.873340516,-87.72416505
41.873437053,-87.726330444
41.873478937,-87.69854618
41.873508972,-87.701005933
41.873517205,-87.701005851
41.873559064,-87.716268776
41.873578134,-87.764614167
41.873578134,-87.764614167
41.873602753,-87.757439397
41.873613214,-87.712060461
41.873628814,-87.742579686
41.873635421,-87.710081187
41.873637047,-87.74257961
41.873737392,-87.745020388
41.873745624,-87.745020313
41.87384501,-87.763091701
41.873853081,-87.689836794
41.873853214,-87.762533524
41.873875006,-87.687387526
41.873930827,-87.756099937
41.873934562,-87.755751088
41.874030718,-87.748182746
41.874093029,-87.705923992
41.874153389,-87.735238688
41.874153389,-87.735238688
41.874222994,-87.735957704
41.874280263,-87.731683239
41.874280263,-87.731683239
41.874311178,-87.72920818
41.874372731,-87.724236027
41.874380415,-87.723615426
41.874393341,-87.76464733
41.874393341,-87.76464733
41.874441638,-87.720681099
41.87448398,-87.718334431
41.874549237,-87.689679268
41.874581851,-87.709513881
41.874621573,-87.754848987
41.874810426,-87.758027058
41.874839386,-87.755596069
41.87495984,-87.74633837
41.874970452,-87.730376948
41.874974798,-87.725475051
41.874974798,-87.725475051
41.875039202,-87.743616835
41.875040676,-87.725478099
41.875107747,-87.738284736
41.87512892,-87.736547773
41.875132303,-87.670605724
41.875167792,-87.733474103
41.875168041,-87.733521834
41.875196386,-87.731072469
41.875223384,-87.7288985
41.875227829,-87.72870018
41.875255287,-87.726621673
41.875256983,-87.726423378
41.875259067,-87.726298517
41.875289885,-87.723827091
41.875459673,-87.70995698
41.875462318,-87.709938595
41.875477847,-87.708756115
41.875692267,-87.73775424
41.875698749,-87.73530506
41.875790444,-87.752095574
41.875867113,-87.746128116
41.875876568,-87.745294518
41.875893078,-87.704386239
41.875910833,-87.702619904
41.875910833,-87.702619904
41.875942666,-87.720666763
41.875942666,-87.720666763
41.875942734,-87.743748059
41.876039982,-87.69076954
41.876069186,-87.687170823
41.876074731,-87.733729997
41.876102164,-87.731629432
41.876108306,-87.684860827
41.876137252,-87.728904577
41.876200229,-87.723686253
41.87620104,-87.710034228
41.876223867,-87.721938217
41.876229753,-87.721497536
41.876232421,-87.745118678
41.876254133,-87.672889053
41.876291236,-87.742676339
41.876396396,-87.630734438
41.876456992,-87.696166704
41.876506094,-87.749272749
41.876541001,-87.629253085
41.876581037,-87.745137513
41.876616651,-87.75812836
41.876650547,-87.755587101
41.876650547,-87.755587101
41.876674449,-87.753794998
41.876695801,-87.75204698
41.876698779,-87.732890642
41.876713223,-87.750611108
41.87674771,-87.692682855
41.876772861,-87.746156543
41.876776356,-87.702317641
41.876796412,-87.761703187
41.876891751,-87.741517829
41.876908113,-87.702323689
41.876910723,-87.739876309
41.876918063,-87.679572435
41.876954977,-87.736237031
41.876955358,-87.736310466
41.876981804,-87.734011599
41.876988081,-87.733637005
41.877014858,-87.731411572
41.877016948,-87.731286707
41.877041862,-87.729237541
41.877072569,-87.726733001
41.87707413,-87.726508999
41.877074537,-87.726586106
41.877074789,-87.726633839
41.87710575,-87.724188045
41.877111606,-87.723740014
41.877140857,-87.721499862
41.877169004,-87.719061434
41.877231343,-87.714316703
41.877231343,-87.714316703
41.877252943,-87.696188173
41.877258897,-87.712304219
41.877286769,-87.75495347
41.877286769,-87.75495347
41.877369643,-87.701415852
41.877391038,-87.700317732
41.877447207,-87.695095677
41.877448726,-87.694875346
41.877452295,-87.694530148
41.877454917,-87.69450809
41.877467764,-87.762607847
41.877514327,-87.689421855
41.877514327,-87.689421855
41.877529542,-87.688220976
41.877549508,-87.756449257
41.877555323,-87.755968179
41.877557254,-87.755806595
41.877565688,-87.684893829
41.877565813,-87.684915859
41.877641093,-87.730469347
41.877652981,-87.748153375
41.877682595,-87.745891179
41.877847922,-87.736441693
41.877848189,-87.736493098
41.877851081,-87.735993683
41.877880264,-87.733694759
41.877905851,-87.688771659
41.877931689,-87.729368696
41.877931689,-87.729368696
41.877934028,-87.729291563
41.877967857,-87.726338978
41.878024063,-87.721932074
41.878025954,-87.691105827
41.878037627,-87.701122857
41.878180416,-87.686356407
41.878254507,-87.68635566
41.878260162,-87.625441057
41.87828717,-87.714185338
41.878305097,-87.699860728
41.878305097,-87.699860728
41.878365469,-87.763227771
41.878395898,-87.7304953
41.878430815,-87.758170843
41.878456412,-87.756162028
41.878458449,-87.745204753
41.878474016,-87.771330921
41.87849745,-87.730498018
41.878503343,-87.687660382
41.878505963,-87.687638324
41.878507287,-87.7255958
41.878561173,-87.748123058
41.878562742,-87.632267636
41.878588343,-87.745919604
41.878714908,-87.73851933
41.878721628,-87.76643395
41.878735913,-87.736749223
41.878738142,-87.736650058
41.878743779,-87.736150611
41.878764326,-87.734299722
41.87877047,-87.733899414
41.878774252,-87.733572569
41.878797251,-87.731673919
41.878802616,-87.731126737
41.878827643,-87.729099546
41.878856669,-87.726796913
41.878857822,-87.726495797
41.878857958,-87.726521499
41.87886043,-87.726470068
41.878888643,-87.724024232
41.878892807,-87.723774494
41.878918036,-87.72180972
41.878962554,-87.688801432
41.8789805,-87.626105087
41.879000423,-87.761779018
41.879043079,-87.745225096
41.879109279,-87.703374269
41.879139747,-87.708448727
41.879150656,-87.737876354
41.879172555,-87.710952739
41.879243784,-87.697405876
41.879249107,-87.696880721
41.879266795,-87.728070908
41.879268593,-87.694952704
41.879273685,-87.763201338
41.879294275,-87.741238618
41.879328725,-87.723179151
41.879328725,-87.723179151
41.879358312,-87.756517446
41.879391764,-87.753895296
41.879411655,-87.752400589
41.879552758,-87.714275939
41.87955865,-87.701750476
41.879601631,-87.739113326
41.879607443,-87.709674313
41.879611416,-87.709395197
41.879629789,-87.736605042
41.87974804,-87.726700354
41.879753885,-87.726248634
41.879779138,-87.724280162
41.879783007,-87.773012281
41.87980496,-87.773012089
41.879808008,-87.721966478
41.879813404,-87.721433976
41.87981679,-87.766475679
41.879841697,-87.764852399
41.879916656,-87.682317965
41.879921086,-87.76647843
41.879964711,-87.679666232
41.879964711,-87.679666232
41.880051337,-87.753540489
41.880178836,-87.694800432
41.880214337,-87.766956884
41.880219996,-87.689883082
41.880279732,-87.735464314
41.880298941,-87.735464135
41.880332495,-87.75815379
41.880348446,-87.756956539
41.88036556,-87.700273687
41.880416029,-87.730564444
41.880417403,-87.751583614
41.880417403,-87.751583614
41.880421254,-87.751260433
41.880423235,-87.751109858
41.880434101,-87.725662001
41.880454343,-87.748590503
41.880547929,-87.720743953
41.880599603,-87.73628756
41.880600004,-87.736364671
41.880600004,-87.736364671
41.880628389,-87.733911427
41.880669729,-87.688846702
41.880685021,-87.729008605
41.880689195,-87.728758861
41.880715741,-87.726507595
41.880751096,-87.723855981
41.880773563,-87.721887504
41.880830196,-87.750188129
41.880888527,-87.760139105
41.88090279,-87.712217526
41.880905236,-87.71216242
41.880905236,-87.71216242
41.880908996,-87.711842908
41.880908996,-87.711842908
41.880908996,-87.711842908
41.880928354,-87.709845075
41.880932326,-87.709565954
41.881169658,-87.725680737
41.881169658,-87.725680737
41.88117946,-87.685308968
41.881235021,-87.757539789
41.881257892,-87.763224094
41.881263116,-87.75876604
41.881266156,-87.764891183
41.881329293,-87.761578328
41.881329293,-87.761578328
41.881391643,-87.686437851
41.881659771,-87.654909481
41.881663524,-87.654615667
41.881663933,-87.754425596
41.881737011,-87.751509217
41.88177169,-87.748611543
41.88177169,-87.748611543
41.881836974,-87.743668171
41.88185403,-87.755117926
41.881854367,-87.724388981
41.881854367,-87.724388981
41.881858277,-87.724091496
41.881883933,-87.640060441
41.881883933,-87.640060441
41.881883933,-87.640060441
41.881891477,-87.721561037
41.881907474,-87.704705497
41.881909514,-87.70457695
41.881932397,-87.70224488
41.881957694,-87.699861374
41.881978408,-87.697650504
41.881982656,-87.697426458
41.882024481,-87.693100188
41.882055896,-87.689883023
41.882061165,-87.689354173
41.882139587,-87.71104513
41.882182723,-87.768782954
41.882184564,-87.768599327
41.882185074,-87.679713374
41.882209791,-87.76703474
41.882209791,-87.76703474
41.882210062,-87.76708982
41.882293653,-87.761253919
41.882310798,-87.735526169
41.882328854,-87.758411303
41.882350276,-87.756663131
41.882352904,-87.733076403
41.882475066,-87.676669814
41.882478083,-87.72816913
41.882534927,-87.730628991
41.882539542,-87.627850543
41.882553868,-87.624383802
41.882750685,-87.768205083
41.882764746,-87.763276799
41.8828099,-87.704626879
41.882880585,-87.698023476
41.88293336,-87.760212636
41.883017158,-87.684655098
41.883031715,-87.753021461
41.883090343,-87.680137475
41.88309122,-87.748522394
41.883093236,-87.75761124
41.883148997,-87.763288073
41.883167009,-87.675300318
41.883167009,-87.675300318
41.883167009,-87.675300318
41.883167009,-87.675300318
41.883176938,-87.741151361
41.883196036,-87.739535384
41.883290077,-87.731767645
41.883294392,-87.731543595
41.883325012,-87.729013107
41.88334197,-87.727544035
41.883561213,-87.750284482
41.883563352,-87.75396043
41.88358253,-87.709430008
41.883611814,-87.735572798
41.883627156,-87.726983152
41.883726108,-87.70455914
41.883811077,-87.671812366
41.883956597,-87.717211677
41.884131594,-87.699446961
41.88417257,-87.75887585
41.884227688,-87.765544315
41.884227688,-87.765544315
41.884293718,-87.760604435
41.884469922,-87.743904698
41.884498505,-87.741458652
41.884499905,-87.741197902
41.884528849,-87.738832642
41.884573706,-87.734788966
41.884613136,-87.731307206
41.884625648,-87.766664532
41.884654292,-87.771937787
41.884656631,-87.727575684
41.884670612,-87.760241178
41.884672022,-87.685156161
41.884674206,-87.685056985
41.884682508,-87.752775164
41.884691327,-87.768298153
41.884691979,-87.712103707
41.884710837,-87.765022234
41.884713441,-87.773373163
41.884770936,-87.758899868
41.884808053,-87.756450067
41.884810136,-87.711118369
41.88481595,-87.714225133
41.884871908,-87.752784467
41.884907304,-87.735612136
41.884916598,-87.76334948
41.884942349,-87.746665654
41.885001213,-87.725791327
41.885012481,-87.749118161
41.885028069,-87.648623471
41.885028339,-87.675428114
41.885160694,-87.758914739
41.885338116,-87.738777398
